"출처DB","업체명","분류","전화","휴대폰","이메일","주소","시/도","구/군","상태","메모","다음연락일","저장일"
"mobile","한국관","한식","010-3215-5844","010-3215-5844","","충남 논산시 시민로132번길 40-9","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","샤론학원","학원","010-2034-5434","010-2034-5434","","충남 당진시 순성면 순성로 501","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","온새미로태권도장","태권도장","010-9618-5577","010-9618-5577","","충남 천안시 서북구 늘푸른6길 42","충남","서북구","미연락","","","2026-06-15 21:17:46"
"mobile","네일끌림","네일샵","010-9117-2477","010-9117-2477","","충남 금산군 금산읍 북사직7길 15","충남","금산군","미연락","","","2026-06-15 21:17:46"
"mobile","베트남쌀국수 LINDA QUAN","베트남음식","010-5761-5535","010-5761-5535","","충남 공주시 웅진로 183","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","엉터리생고기 무한대패 논산점","엉터리생고기 무한대패","010-9980-5013","010-9980-5013","","충남 논산시 시민로132번길 50-13","충남","논산시","미연락","","","2026-06-15 21:17:46"
"mobile","카페147","카페","010-3426-5110","010-3426-5110","","충남 공주시 먹자1길 18","충남","공주시","미연락","","","2026-06-15 21:17:46"
"mobile","세븐일레븐 서산호수광장점","세븐일레븐","010-8673-1997","010-8673-1997","","충남 서산시 호수공원4로 5","충남","서산시","미연락","","","2026-06-15 21:17:46"
"mobile","크로스핏아몬드","스포츠시설","010-8689-8520","010-8689-8520","","충남 천안시 동남구 수곡로 40","충남","동남구","미연락","","","2026-06-15 21:17:46"
"mobile","몽산해변펜션","펜션","010-6633-2213","010-6633-2213","","충남 태안군 남면 몽산포길 88","충남","태안군","미연락","","","2026-06-15 21:17:46"
"mobile","대천힐링펜션","펜션","010-8794-0159","010-8794-0159","","충남 보령시 고잠2길 22","충남","보령시","미연락","","","2026-06-15 21:17:46"
"mobile","비치스토리펜션","펜션","010-3399-8274","010-3399-8274","","충남 보령시 고잠2길 8-26","충남","보령시","미연락","","","2026-06-15 21:17:46"
"mobile","막걸리네","호프,요리주점","010-8882-9747","010-8882-9747","","충남 청양군 청양읍 칠갑산로열길 31-1","충남","청양군","미연락","","","2026-06-15 21:17:46"
"mobile","태안하늘바다펜션","펜션","010-9639-1136","010-9639-1136","","충남 서산시 팔봉면 한월당로 46-16","충남","서산시","미연락","","","2026-06-15 21:17:46"
"mobile","둔요","양식","010-5818-0121","010-5818-0121","","충남 아산시 신창면 순천향로15번길 6","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","케밥하우스","멕시칸,브라질","010-8189-9777","010-8189-9777","","충남 아산시 신창면 순천향로15번길 24","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","세일링펜션","펜션","010-6417-7960","010-6417-7960","","충남 보령시 머드로 160","충남","보령시","미연락","","","2026-06-15 21:17:46"
"mobile","크레이지키위","호프,요리주점","010-6268-5044","010-6268-5044","","충남 서산시 한마음5로 21-1","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","씨엘펜션","펜션","010-2955-1544","010-2955-1544","","충남 태안군 남면 달산포로 265-12","충남","태안군","미연락","","","2026-06-15 21:17:46"
"mobile","그로브","와인바","010-8820-0937","010-8820-0937","","충남 천안시 서북구 불당30길 16","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","씨월드펜션","펜션","010-2446-4298","010-2446-4298","","충남 태안군 남면 몽산포길 189","충남","태안군","미연락","","","2026-06-15 21:17:46"
"mobile","스카이","와인바","010-5355-2214","010-5355-2214","","충남 아산시 배방읍 모산로 186-16","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","우즈베금","아시아음식","010-8935-7275","010-8935-7275","","충남 공주시 무령로 229","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","투란케밥","튀르키예음식","010-6465-0555","010-6465-0555","","충남 천안시 동남구 터미널2로 29","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","스테이밸리88","펜션","010-6641-5387","010-6641-5387","","충남 예산군 덕산면 시량부흥길 88","충남","예산군","미연락","","","2026-06-15 21:17:46"
"mobile","미소청소클리닉","청소대행","010-2115-2006","010-2115-2006","","충남 서산시 음암면 가장굴길 94-17","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","청소가요","청소대행","010-4236-4218","010-4236-4218","","충남 천안시 서북구 풍천원1길 10","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","영우네 농어촌 관광농원","오토캠핑장","010-5323-7210","010-5323-7210","","충남 공주시 사곡면 월은길 40","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","애플케어 천안신방불당 수리센터","휴대폰수리","010-2967-2742","010-2967-2742","","충남 천안시 동남구 신촌4로 16","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","청소수산","수산물판매","010-8826-9342","010-8826-9342","","충남 홍성군 홍성읍 홍성천길 242","충남","홍성군","미연락","","","2026-06-15 21:17:46"
"mobile","달라짐 2호점","스포츠센터","010-2699-7344","010-2699-7344","","충남 천안시 서북구 월봉로 72","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","바르다","인테리어","010-3720-6933","010-3720-6933","","충남 천안시 동남구 통정10로 22","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","예산게스트하우스","게스트하우스","010-8405-9875","010-8405-9875","","충남 예산군 예산읍 형제고개로954번길 5-1","충남","예산군","미연락","","","2026-06-15 21:17:46"
"mobile","블랙스완폴댄스","무용,댄스","010-7799-3523","010-7799-3523","","충남 천안시 서북구 성성9로 7","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","온더폴댄스","무용,댄스","010-6740-7714","010-6740-7714","","충남 천안시 동남구 터미널4길 16","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","나이스에어컨","냉난방기시공","010-6877-3324","010-6877-3324","","충남 아산시 번영로179번길 5","충남","","미연락","","","2026-06-15 21:17:46"
"mobile","타로쌀롱","사주카페","010-8208-0800","010-8208-0800","","충남 천안시 서북구 쌍용15길 64","충남","천안시","미연락","","","2026-06-15 21:17:46"
"mobile","더바이올린스튜디오","음악학원","010-8474-8251","010-8474-8251","","충남 아산시 탕정면 한들물빛도시로 70","충남","아산시","미연락","","","2026-06-15 21:17:46"
"mobile","셰레웨딩스튜디오","웨딩스튜디오","010-9390-1171","010-9390-1171","","충남 아산시 탕정면 한들물빛5로 17","충남","아산시","미연락","","","2026-06-15 21:17:46"
"mobile","시즈너프","디저트카페","010-8748-2364","010-8748-2364","","충남 서산시 석남2로 15","충남","서산시","미연락","","","2026-06-15 21:17:34"
"mobile","365짐 두정1호점","헬스클럽","010-7621-3657","010-7621-3657","","충남 천안시 서북구 1공단1길 52","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","꽃처럼","커피전문점","010-7253-7752","010-7253-7752","","충남 천안시 동남구 명동길 57","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","옐로옐로","카페","010-7356-7590","010-7356-7590","","충남 논산시 해월로 235","충남","논산시","미연락","","","2026-06-15 21:17:34"
"mobile","유캔두잇 공주신관점","유캔두잇","010-5804-7274","010-5804-7274","","충남 공주시 한적2길 27-21","충남","공주시","미연락","","","2026-06-15 21:17:34"
"mobile","Y멀티짐","헬스클럽","010-4761-2471","010-4761-2471","","충남 당진시 합덕읍 합우로 117","충남","당진시","미연락","","","2026-06-15 21:17:34"
"mobile","위드유 두정점","헬스클럽","010-2491-8808","010-2491-8808","","충남 천안시 서북구 성정두정로 91","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","헬스보이짐 쌍용점","헬스클럽","010-5164-4441","010-5164-4441","","충남 천안시 서북구 월봉로 128","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","아름다운미헤어샵화장품","미용실","010-5672-6644","010-5672-6644","","충남 예산군 예산읍 신례원로 207","충남","예산군","미연락","","","2026-06-15 21:17:34"
"mobile","꽃분이과자점","제과,베이커리","010-2028-2164","010-2028-2164","","충남 보령시 큰오랏6길 92","충남","보령시","미연락","","","2026-06-15 21:17:34"
"mobile","식빵굽는남자","제과,베이커리","010-5447-1136","010-5447-1136","","충남 당진시 밤절로 146","충남","당진시","미연락","","","2026-06-15 21:17:34"
"mobile","인생필라테스","필라테스","010-8324-2310","010-8324-2310","","충남 천안시 동남구 터미널9길 25","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","천안 쌍용동 헬스 &PT 미녀와야수짐","헬스클럽","010-2296-8541","010-2296-8541","","충남 천안시 서북구 충무로 167-18","충남","서북구","미연락","","","2026-06-15 21:17:34"
"mobile","제이살롱","미용실","010-2210-3626","010-2210-3626","","충남 홍성군 홍성읍 조양로247번길 14","충남","홍성군","미연락","","","2026-06-15 21:17:34"
"mobile","겨를헤어","미용실","010-3343-4467","010-3343-4467","","충남 천안시 서북구 미라8길 3","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","엘르핏 여성전용PT","헬스클럽","010-5888-0840","010-5888-0840","","충남 천안시 서북구 불당25로 138","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","카페부부가든","카페","010-5438-1287","010-5438-1287","","충남 보령시 미산면 만수로 1200","충남","보령시","미연락","","","2026-06-15 21:17:34"
"mobile","헤어한울","미용실","010-5279-2227","010-5279-2227","","충남 홍성군 홍북읍 홍학로 124","충남","홍성군","미연락","","","2026-06-15 21:17:34"
"mobile","다미헤어스토리","미용실","010-4252-7100","010-4252-7100","","충남 서산시 시장6로 31","충남","서산시","미연락","","","2026-06-15 21:17:34"
"mobile","바닐라웨이","디저트카페","010-8479-2690","010-8479-2690","","충남 서산시 호수공원12로 29-5","충남","서산시","미연락","","","2026-06-15 21:17:34"
"mobile","더나음스킨앤바디","피부관리","010-2653-7200","010-2653-7200","","충남 당진시 수청5길 12-14","충남","당진시","미연락","","","2026-06-15 21:17:34"
"mobile","코코블리 애견운동장","애견카페","010-2688-2407","010-2688-2407","","충남 보령시 청라면 죽성로 245-3","충남","보령시","미연락","","","2026-06-15 21:17:34"
"mobile","올릭","디저트카페","010-3943-3669","010-3943-3669","","충남 아산시 둔포면 아산밸리북로 29","충남","아산시","미연락","","","2026-06-15 21:17:34"
"mobile","코너더커피","커피전문점","010-4528-4548","010-4528-4548","","충남 천안시 서북구 불당31길 3-10","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","JJ달콤상회","제과,베이커리","010-2024-7758","010-2024-7758","","충남 공주시 신금2길 47","충남","공주시","미연락","","","2026-06-15 21:17:34"
"mobile","훈이네굴수산","굴,전복","010-9884-8250","010-9884-8250","","충남 보령시 천북면 홍보로 1061","충남","보령시","미연락","","","2026-06-15 21:17:34"
"mobile","호짐 신부점","헬스클럽","010-3168-3842","010-3168-3842","","충남 천안시 동남구 터미널2로 20","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","커트맨","미용실","010-7695-0422","010-7695-0422","","충남 천안시 서북구 검은들3길 46","충남","천안시","미연락","","","2026-06-15 21:17:34"
"mobile","워시팡팡셀프빨래방 보령죽정점","워시팡팡셀프빨래방","010-9525-6924","010-9525-6924","","충남 보령시 지장골길 54","충남","보령시","미연락","","","2026-06-15 21:17:34"
"mobile","카페브릭","카페","010-2239-0145","010-2239-0145","","충남 아산시 탕정면 선문로254번길 88-18","충남","아산시","미연락","","","2026-06-15 21:17:34"
"mobile","공주 이루다 점핑다이어트","헬스클럽","010-2320-2658","010-2320-2658","","충남 공주시 번영1로 157-7","충남","공주시","미연락","","","2026-06-15 21:17:34"
"mobile","기분좋은날헤어염색","미용실","010-5686-4214","010-5686-4214","","충남 아산시 탕정면 한들물빛도시로 69","충남","아산시","미연락","","","2026-06-15 21:17:34"
"mobile","별헤는밤","카페","010-6761-6285","010-6761-6285","","충남 논산시 연무읍 득안대로 390-1","충남","논산시","미연락","","","2026-06-15 21:17:34"
"mobile","바디메이킹짐 3호점","헬스클럽","010-5850-9682","010-5850-9682","","충남 서산시 예천8로 27","충남","서산시","미연락","","","2026-06-15 21:17:34"
"mobile","황제찹쌀꽈배기","제과,베이커리","010-6860-8008","010-6860-8008","","충남 보령시 성주면 함박샛길 16-25","충남","보령시","미연락","","","2026-06-15 21:17:34"
"mobile","유월뷰티","네일샵","010-2497-9489","010-2497-9489","","충남 천안시 서북구 불당22대로 92","충남","천안시","미연락","","","2026-06-15 21:17:34"
